date_range_start,date_range_end,Groceries_TRACTCE,Home_TRACTCE,STATEFP,COUNTYFP,Visitor_Count,Home_LON,Home_LAT,Groceries_LON,Groceries_LAT,Distance_Covered (km)
2020-12-28,2021-01-04,210400,210400,48,201,7.0,-95.36219926321468,29.786441640280504,-95.34219926321468,29.806441640280504,2.9417700439897794
2020-12-28,2021-01-04,210400,210500,48,201,4.0,-95.36039174237781,29.79525478820259,-95.34219926321468,29.806441640280504,2.152016214537904
2020-12-28,2021-01-04,210400,210800,48,201,4.0,-95.34508927948481,29.79438352529337,-95.34219926321468,29.806441640280504,1.3655213818537277
2020-12-28,2021-01-04,210400,212300,48,201,12.0,-95.35496487225383,29.77520173301338,-95.34219926321468,29.806441640280504,3.6763019816792566
2020-12-28,2021-01-04,210400,253000,48,201,4.0,-95.0194230592074,29.822634056662075,-95.34219926321468,29.806441640280504,31.252796747514576
2020-12-28,2021-01-04,210400,422702,48,201,4.0,-95.50936775149235,29.69898906199419,-95.34219926321468,29.806441640280504,20.082742968471397
2020-12-28,2021-01-04,210400,453300,48,201,4.0,-95.56513366660218,29.664198598009158,-95.34219926321468,29.806441640280504,26.715964651821842
2020-12-28,2021-01-04,210400,530300,48,201,4.0,-95.38878982303882,29.817525961047057,-95.34219926321468,29.806441640280504,4.668392284839462
2020-12-28,2021-01-04,210700,210500,48,201,8.0,-95.36039174237781,29.79525478820259,-95.33352079308406,29.826730618144694,4.349831351717096
2020-12-28,2021-01-04,210700,210700,48,201,4.0,-95.35352079308406,29.806730618144694,-95.33352079308406,29.826730618144694,2.9415186906762822
2020-12-28,2021-01-04,210700,241400,48,201,4.0,-95.40075900982526,30.08411160862879,-95.33352079308406,29.826730618144694,29.26005273173845
2020-12-28,2021-01-04,210700,254100,48,201,4.0,-94.95587899550628,29.746360170903937,-95.33352079308406,29.826730618144694,37.58605861674054
2020-12-28,2021-01-04,210700,310700,48,201,4.0,-95.31607203284587,29.721098321274656,-95.33352079308406,29.826730618144694,11.830152035011212
2020-12-28,2021-01-04,210700,533702,48,201,4.0,-95.4384414945309,29.918746426606305,-95.33352079308406,29.826730618144694,14.379990168565634
2020-12-28,2021-01-04,211000,210700,48,201,4.0,-95.35352079308406,29.806730618144694,-95.31214888345326,29.81709118922878,4.160959921795531
2020-12-28,2021-01-04,211000,211000,48,201,4.0,-95.33214888345326,29.79709118922878,-95.31214888345326,29.81709118922878,2.9416381261332614
2020-12-28,2021-01-04,211000,211200,48,201,4.0,-95.3203735110632,29.79817343959775,-95.31214888345326,29.81709118922878,2.2426881892342774
2020-12-28,2021-01-04,211000,233101,48,201,4.0,-95.17932741942595,29.787529739197378,-95.31214888345326,29.81709118922878,13.252292230668873
2020-12-28,2021-01-04,211200,211700,48,201,17.0,-95.30463973134097,29.800229337643998,-95.3003735110632,29.81817343959775,2.0313952029832087
2020-12-28,2021-01-04,211200,252400,48,201,5.0,-95.14285570059089,29.78183554924078,-95.3003735110632,29.81817343959775,15.752393547721203
2020-12-28,2021-01-04,212400,211600,48,201,4.0,-95.3115924142803,29.780919314997107,-95.26462135414886,29.807511485285772,5.414165922011832
2020-12-28,2021-01-04,212400,211700,48,201,9.0,-95.30463973134097,29.800229337643998,-95.26462135414886,29.807511485285772,3.9521100440265817
2020-12-28,2021-01-04,212400,211900,48,201,24.0,-95.29950976465496,29.783816949955913,-95.26462135414886,29.807511485285772,4.275111210045488
2020-12-28,2021-01-04,212400,212400,48,201,4.0,-95.28462135414885,29.787511485285773,-95.26462135414886,29.807511485285772,2.941756793209277
2020-12-28,2021-01-04,212400,212500,48,201,4.0,-95.27957072565626,29.754279827791148,-95.26462135414886,29.807511485285772,6.075153485577849
2020-12-28,2021-01-04,212400,222900,48,201,4.0,-95.34481880296913,29.914380757718657,-95.26462135414886,29.807511485285772,14.155615486824857
2020-12-28,2021-01-04,212400,231000,48,201,4.0,-95.27707190639502,29.840216866984427,-95.26462135414886,29.807511485285772,3.819891084843508
2020-12-28,2021-01-04,212400,232500,48,201,4.0,-95.24581243981287,29.80557888117798,-95.26462135414886,29.807511485285772,1.830888080800601
2020-12-28,2021-01-04,212400,233200,48,201,4.0,-95.19213609393428,29.779685438481113,-95.26462135414886,29.807511485285772,7.657008789483462
2020-12-28,2021-01-04,220300,212300,48,201,4.0,-95.35496487225383,29.77520173301338,-95.34565876993182,29.84423685457451,7.705188606712638
2020-12-28,2021-01-04,220300,220200,48,201,8.0,-95.36493694980507,29.81655605029524,-95.34565876993182,29.84423685457451,3.5898129941822603
2020-12-28,2021-01-04,220300,220400,48,201,15.0,-95.36599835919098,29.833034413346038,-95.34565876993182,29.84423685457451,2.3250483207552
2020-12-28,2021-01-04,220300,220600,48,201,4.0,-95.36688015395994,29.841805130717702,-95.34565876993182,29.84423685457451,2.068426733215808
2020-12-28,2021-01-04,220300,231600,48,201,4.0,-95.3074846673122,29.861744420320807,-95.34565876993182,29.84423685457451,4.168072636213289
