date_range_start,date_range_end,Groceries_TRACTCE,Home_TRACTCE,STATEFP,COUNTYFP,Visitor_Count,Home_LON,Home_LAT,Groceries_LON,Groceries_LAT,Distance_Covered (km)
2021-03-08,2021-03-15,210400,210400,48,201,21.0,-95.36219926321468,29.786441640280504,-95.34219926321468,29.806441640280504,2.9417700439897794
2021-03-08,2021-03-15,210400,230200,48,201,4.0,-95.3056457403535,29.819548549913243,-95.34219926321468,29.806441640280504,3.8205455015887604
2021-03-08,2021-03-15,210400,231000,48,201,6.0,-95.27707190639502,29.840216866984427,-95.34219926321468,29.806441640280504,7.3242246944039175
2021-03-08,2021-03-15,210400,330600,48,201,4.0,-95.43296705569068,29.613068588932492,-95.34219926321468,29.806441640280504,23.16465213450902
2021-03-08,2021-03-15,210700,210400,48,201,4.0,-95.36219926321468,29.786441640280504,-95.33352079308406,29.826730618144694,5.256569452617861
2021-03-08,2021-03-15,210700,210500,48,201,10.0,-95.36039174237781,29.79525478820259,-95.33352079308406,29.826730618144694,4.349831351717096
2021-03-08,2021-03-15,210700,541203,48,201,4.0,-95.64908135342472,29.88885374594854,-95.33352079308406,29.826730618144694,31.25854526920019
2021-03-08,2021-03-15,210700,550601,48,201,4.0,-95.45855203285244,29.957263010936575,-95.33352079308406,29.826730618144694,18.847259542190915
2021-03-08,2021-03-15,210700,550700,48,201,4.0,-95.49712106642305,29.9424548639721,-95.33352079308406,29.826730618144694,20.354547426625448
2021-03-08,2021-03-15,210700,553001,48,201,5.0,-95.49635034602129,30.001603208156652,-95.33352079308406,29.826730618144694,24.960455510846593
2021-03-08,2021-03-15,211000,310800,48,201,4.0,-95.31074244627084,29.730243014524724,-95.31214888345326,29.81709118922878,9.62796250057367
2021-03-08,2021-03-15,211000,323400,48,201,4.0,-95.19955543031553,29.676607127634018,-95.31214888345326,29.81709118922878,19.003095945772895
2021-03-08,2021-03-15,211200,210900,48,201,4.0,-95.33124261588128,29.804158522300767,-95.3003735110632,29.81817343959775,3.3642469508001627
2021-03-08,2021-03-15,211200,211200,48,201,8.0,-95.3203735110632,29.79817343959775,-95.3003735110632,29.81817343959775,2.941624718148993
2021-03-08,2021-03-15,211200,211700,48,201,7.0,-95.30463973134097,29.800229337643998,-95.3003735110632,29.81817343959775,2.0313952029832087
2021-03-08,2021-03-15,211200,550601,48,201,5.0,-95.45855203285244,29.957263010936575,-95.3003735110632,29.81817343959775,21.706531033897036
2021-03-08,2021-03-15,212400,211600,48,201,4.0,-95.3115924142803,29.780919314997107,-95.26462135414886,29.807511485285772,5.414165922011832
2021-03-08,2021-03-15,212400,211700,48,201,4.0,-95.30463973134097,29.800229337643998,-95.26462135414886,29.807511485285772,3.9521100440265817
