date_range_start,date_range_end,School_TRACTCE,Home_TRACTCE,STATEFP,COUNTYFP,Visitor_Count,Home_LON,Home_LAT,School_LON,School_LAT,Distance_Covered (km)
2021-02-15,2021-02-22,210500,210500,48,201,4.0,-95.36039174237781,29.79525478820259,-95.34039174237782,29.81525478820259,2.9416608764549514
2021-02-15,2021-02-22,210600,530800,48,201,4.0,-95.42022659961586,29.853449702916514,-95.34535987660318,29.827040425161115,7.804964911655541
2021-02-15,2021-02-22,210800,212300,48,201,4.0,-95.35496487225383,29.77520173301338,-95.32508927948481,29.81438352529337,5.2160655832936085
2021-02-15,2021-02-22,210800,231000,48,201,4.0,-95.27707190639502,29.840216866984427,-95.32508927948481,29.81438352529337,5.4533786004986595
2021-02-15,2021-02-22,211200,210600,48,201,4.0,-95.36535987660318,29.807040425161116,-95.3003735110632,29.81817343959775,6.402108420234081
2021-02-15,2021-02-22,211200,211000,48,201,5.0,-95.33214888345326,29.79709118922878,-95.3003735110632,29.81817343959775,3.859687951629191
2021-02-15,2021-02-22,211200,211700,48,201,4.0,-95.30463973134097,29.800229337643998,-95.3003735110632,29.81817343959775,2.0313952029832083
2021-02-15,2021-02-22,211200,212500,48,201,4.0,-95.27957072565626,29.754279827791148,-95.3003735110632,29.81817343959775,7.362628157990756
2021-02-15,2021-02-22,211200,230200,48,201,4.0,-95.3056457403535,29.819548549913243,-95.3003735110632,29.81817343959775,0.5319272228780683
2021-02-15,2021-02-22,211200,231200,48,201,8.0,-95.24618147099152,29.865248381251327,-95.3003735110632,29.81817343959775,7.393034738160996
2021-02-15,2021-02-22,211200,510100,48,201,4.0,-95.371431560369,29.769927636172717,-95.3003735110632,29.81817343959775,8.706392211597619
2021-02-15,2021-02-22,211400,230900,48,201,4.0,-95.28097590593167,29.817866387035284,-95.30818443174121,29.785855575808306,4.417034097792103
2021-02-15,2021-02-22,211700,230200,48,201,4.0,-95.3056457403535,29.819548549913243,-95.28463973134097,29.820229337643998,2.031843520889044
2021-02-15,2021-02-22,211900,211600,48,201,8.0,-95.3115924142803,29.780919314997107,-95.27950976465496,29.803816949955912,4.0080546716452305
2021-02-15,2021-02-22,211900,222502,48,201,4.0,-95.38790883649531,29.92387884582446,-95.27950976465496,29.803816949955912,16.935630591041015
2021-02-15,2021-02-22,212300,552602,48,201,4.0,-95.57711321008303,29.975236354731123,-95.33496487225383,29.79520173301338,30.747503916322557
