date_range_start,date_range_end,School_TRACTCE,Home_TRACTCE,STATEFP,COUNTYFP,Visitor_Count,Home_LON,Home_LAT,School_LON,School_LAT,Distance_Covered (km)
2020-12-28,2021-01-04,210400,210400,48,201,4.0,-95.36219926321468,29.786441640280504,-95.34219926321468,29.806441640280504,2.94177004398978
2020-12-28,2021-01-04,210500,210500,48,201,8.0,-95.36039174237781,29.79525478820259,-95.34039174237782,29.81525478820259,2.9416608764549514
2020-12-28,2021-01-04,210500,331602,48,201,4.0,-95.32289493318751,29.629279179124058,-95.34039174237782,29.81525478820259,20.68437466545846
2020-12-28,2021-01-04,210800,210500,48,201,4.0,-95.36039174237781,29.79525478820259,-95.32508927948481,29.81438352529337,4.0179165651763356
2020-12-28,2021-01-04,210800,533000,48,201,8.0,-95.46173351393176,29.889324358683705,-95.32508927948481,29.81438352529337,15.599695211697084
2020-12-28,2021-01-04,211200,211200,48,201,4.0,-95.3203735110632,29.79817343959775,-95.3003735110632,29.81817343959775,2.9416247181489945
2020-12-28,2021-01-04,211200,211600,48,201,4.0,-95.3115924142803,29.780919314997107,-95.3003735110632,29.81817343959775,4.2696504621204925
2020-12-28,2021-01-04,211200,212500,48,201,4.0,-95.27957072565626,29.754279827791148,-95.3003735110632,29.81817343959775,7.362628157990756
2020-12-28,2021-01-04,211200,231200,48,201,4.0,-95.24618147099152,29.865248381251327,-95.3003735110632,29.81817343959775,7.393034738160996
2020-12-28,2021-01-04,211200,343100,48,201,4.0,-95.0793267689344,29.658266848779363,-95.3003735110632,29.81817343959775,27.775001493780866
2020-12-28,2021-01-04,211200,531300,48,201,4.0,-95.46393677236894,29.823077430618437,-95.3003735110632,29.81817343959775,15.81925653601301
2020-12-28,2021-01-04,211400,211400,48,201,8.0,-95.3281844317412,29.765855575808306,-95.30818443174121,29.785855575808306,2.942024948090547
2020-12-28,2021-01-04,211400,230400,48,201,4.0,-95.32520075126693,29.830587675967912,-95.30818443174121,29.785855575808306,5.224259958682468
2020-12-28,2021-01-04,211700,211700,48,201,4.0,-95.30463973134097,29.800229337643998,-95.28463973134097,29.820229337643998,2.9415992466632623
2020-12-28,2021-01-04,211700,342400,48,201,4.0,-95.14845873800128,29.694771557507693,-95.28463973134097,29.820229337643998,19.15424524745347
2020-12-28,2021-01-04,211900,210500,48,201,4.0,-95.36039174237781,29.79525478820259,-95.27950976465496,29.803816949955912,7.8770264066884685
2020-12-28,2021-01-04,211900,432200,48,201,4.0,-95.53010332568059,29.73296212417617,-95.27950976465496,29.803816949955912,25.47572115839688
2020-12-28,2021-01-04,220200,220400,48,201,4.0,-95.36599835919098,29.833034413346038,-95.34493694980507,29.83655605029524,2.0725897776004767
2020-12-28,2021-01-04,220200,231600,48,201,4.0,-95.3074846673122,29.861744420320807,-95.34493694980507,29.83655605029524,4.570968281444309
2020-12-28,2021-01-04,220300,220500,48,201,4.0,-95.38146449708586,29.836206212409543,-95.34565876993182,29.84423685457451,3.5729539652929274
2020-12-28,2021-01-04,220400,220200,48,201,4.0,-95.36493694980507,29.81655605029524,-95.34599835919099,29.853034413346037,4.4385736064485695
2020-12-28,2021-01-04,220400,230100,48,201,4.0,-95.33001773553856,29.81406204639238,-95.34599835919099,29.853034413346037,4.587858002870301
2020-12-28,2021-01-04,220600,220500,48,201,4.0,-95.38146449708586,29.836206212409543,-95.34688015395994,29.861805130717702,4.384158713085121
2020-12-28,2021-01-04,220800,220800,48,201,5.0,-95.33870373924574,29.830846903970553,-95.31870373924575,29.850846903970552,2.941219757173717
2020-12-28,2021-01-04,221000,233300,48,201,4.0,-95.19970369281965,29.754936089700713,-95.32467489138051,29.87970113525277,18.36298976588756
2020-12-28,2021-01-04,221200,221200,48,201,4.0,-95.37403478726925,29.86459525749974,-95.35403478726926,29.88459525749974,2.940801128810477
2020-12-28,2021-01-04,221200,231000,48,201,4.0,-95.27707190639502,29.840216866984427,-95.35403478726926,29.88459525749974,8.91601679893009
2020-12-28,2021-01-04,221400,221200,48,201,8.0,-95.37403478726925,29.86459525749974,-95.37156714413038,29.873435753952048,1.0085537828099174
2020-12-28,2021-01-04,221400,221400,48,201,4.0,-95.39156714413038,29.85343575395205,-95.37156714413038,29.873435753952048,2.9409395946236647
2020-12-28,2021-01-04,221400,530900,48,201,4.0,-95.42014723249923,29.835965257972806,-95.37156714413038,29.873435753952048,6.2679533837803785
2020-12-28,2021-01-04,222100,532600,48,201,4.0,-95.4862871801994,29.891851373547375,-95.31485200816478,29.89952892562481,16.580268776585168
2020-12-28,2021-01-04,222200,222200,48,201,4.0,-95.32365678946933,29.894006114669466,-95.30365678946933,29.914006114669466,2.940436018950493
2020-12-28,2021-01-04,222200,222300,48,201,4.0,-95.34889743848643,29.896237960154107,-95.30365678946933,29.914006114669466,4.7926728046484275
2020-12-28,2021-01-04,222200,222401,48,201,4.0,-95.39465702073797,29.90058042578654,-95.30365678946933,29.914006114669466,8.913544027792625
2020-12-28,2021-01-04,222200,222800,48,201,4.0,-95.36626410398357,29.918118924961256,-95.30365678946933,29.914006114669466,6.062989410689486
2020-12-28,2021-01-04,222200,223002,48,201,6.0,-95.3276960184801,29.906774025731075,-95.30365678946933,29.914006114669466,2.4560598681288894
2020-12-28,2021-01-04,222200,451800,48,201,4.0,-95.63125297047803,29.720261203136324,-95.30365678946933,29.914006114669466,38.2621720042203
2020-12-28,2021-01-04,222300,222900,48,201,4.0,-95.34481880296913,29.914380757718657,-95.32889743848644,29.916237960154106,1.5512180346827205
2020-12-28,2021-01-04,222800,222300,48,201,4.0,-95.34889743848643,29.896237960154107,-95.34626410398357,29.938118924961255,4.64950790780313
2020-12-28,2021-01-04,222900,223001,48,201,5.0,-95.31911983946277,29.912330166596842,-95.32481880296913,29.934380757718657,2.5055117620652676
2020-12-28,2021-01-04,230100,311100,48,201,4.0,-95.285183696909,29.733195817802272,-95.31001773553857,29.83406204639238,11.435860340109159
2020-12-28,2021-01-04,230300,230300,48,201,8.0,-95.31271959612924,29.834733283177915,-95.29271959612925,29.854733283177914,2.9411715667915006
2020-12-28,2021-01-04,230300,240802,48,201,4.0,-95.36551947294504,30.025264877138753,-95.29271959612925,29.854733283177914,20.167976618635887
2020-12-28,2021-01-04,230300,531900,48,201,4.0,-95.45323211442538,29.853132530973795,-95.29271959612925,29.854733283177914,15.510899786585952
2020-12-28,2021-01-04,230400,230400,48,201,4.0,-95.32520075126693,29.830587675967912,-95.30520075126694,29.850587675967912,2.9412229713875115
2020-12-28,2021-01-04,230400,451700,48,201,5.0,-95.63151710461574,29.7324305032411,-95.30520075126694,29.850587675967912,34.161229667194846
2020-12-28,2021-01-04,230700,231600,48,201,4.0,-95.3074846673122,29.861744420320807,-95.28992678191908,29.873007069047592,2.106240677617921
2020-12-28,2021-01-04,230900,230900,48,201,4.0,-95.28097590593167,29.817866387035284,-95.26097590593167,29.837866387035284,2.9413806794725854
2020-12-28,2021-01-04,231200,231200,48,201,8.0,-95.24618147099152,29.865248381251327,-95.22618147099152,29.885248381251326,2.9407930237412225
2020-12-28,2021-01-04,231200,231600,48,201,4.0,-95.3074846673122,29.861744420320807,-95.22618147099152,29.885248381251326,8.27541780557611
2020-12-28,2021-01-04,231200,452801,48,201,4.0,-95.60948936411106,29.69613601229223,-95.22618147099152,29.885248381251326,42.57911204186661
2020-12-28,2021-01-04,232000,222200,48,201,4.0,-95.32365678946933,29.894006114669466,-95.25038483176638,29.924300520799417,7.832587091510402
2020-12-28,2021-01-04,232100,222200,48,201,4.0,-95.32365678946933,29.894006114669466,-95.28628037376154,29.925324618323238,5.008154701645357
2020-12-28,2021-01-04,232100,223001,48,201,4.0,-95.31911983946277,29.912330166596842,-95.28628037376154,29.925324618323238,3.4829556462854883
2020-12-28,2021-01-04,232600,232600,48,201,4.0,-95.24943242915597,29.783180127814624,-95.22943242915598,29.803180127814624,2.941810437930233
2020-12-28,2021-01-04,232600,233701,48,201,4.0,-95.2474596499003,29.7356878968351,-95.22943242915598,29.803180127814624,7.681861454329889
2020-12-28,2021-01-04,233001,233001,48,201,4.0,-95.1825604971158,29.79715292702817,-95.1625604971158,29.817152927028168,2.94163736127428
2020-12-28,2021-01-04,233200,233101,48,201,8.0,-95.17932741942595,29.787529739197378,-95.17213609393428,29.799685438481113,1.5162614131768735
2020-12-28,2021-01-04,233200,233200,48,201,12.0,-95.19213609393428,29.779685438481113,-95.17213609393428,29.799685438481113,2.9418537161340352
2020-12-28,2021-01-04,233300,210600,48,201,4.0,-95.36535987660318,29.807040425161116,-95.17970369281966,29.774936089700713,18.300051270409874
2020-12-28,2021-01-04,233300,232701,48,201,4.0,-95.2278273334352,29.788649630360545,-95.17970369281966,29.774936089700713,4.895394087985379
2020-12-28,2021-01-04,233300,233300,48,201,8.0,-95.19970369281965,29.754936089700713,-95.17970369281966,29.774936089700713,2.942160104052433
2020-12-28,2021-01-04,233702,232403,48,201,4.0,-95.20219326308671,29.81127369526339,-95.21788869738793,29.767392785389962,5.095391753466537
2020-12-28,2021-01-04,233702,233001,48,201,4.0,-95.1825604971158,29.79715292702817,-95.21788869738793,29.767392785389962,4.748930164055086
2020-12-28,2021-01-04,233702,233701,48,201,4.0,-95.2474596499003,29.7356878968351,-95.21788869738793,29.767392785389962,4.5312676017478175
2020-12-28,2021-01-04,233702,233703,48,201,4.0,-95.22238832487291,29.742757835070716,-95.21788869738793,29.767392785389962,2.7652068371501124
2020-12-28,2021-01-04,233702,522401,48,201,4.0,-95.5493255212315,29.798579250806252,-95.21788869738793,29.767392785389962,32.234352993069706
2020-12-28,2021-01-04,240400,240400,48,201,4.0,-95.38080999386848,29.98685631938161,-95.36080999386849,30.00685631938161,2.9392816236125636
2020-12-28,2021-01-04,241101,241101,48,201,7.0,-95.38911832832937,30.062464641839078,-95.36911832832938,30.082464641839078,2.9383396447484977
2020-12-28,2021-01-04,241101,541500,48,201,4.0,-95.67797600240868,29.85616499714013,-95.36911832832938,30.082464641839078,38.9603621421034
