date_range_start,date_range_end,Groceries_TRACTCE,Home_TRACTCE,STATEFP,COUNTYFP,Visitor_Count,Home_LON,Home_LAT,Groceries_LON,Groceries_LAT,Distance_Covered (km)
2021-01-04,2021-01-11,210400,210400,48,201,23.0,-95.36219926321468,29.786441640280504,-95.34219926321468,29.806441640280504,2.9417700439897794
2021-01-04,2021-01-11,210400,210500,48,201,8.0,-95.36039174237781,29.79525478820259,-95.34219926321468,29.806441640280504,2.152016214537904
2021-01-04,2021-01-11,210400,210800,48,201,4.0,-95.34508927948481,29.79438352529337,-95.34219926321468,29.806441640280504,1.3655213818537277
2021-01-04,2021-01-11,210400,210900,48,201,4.0,-95.33124261588128,29.804158522300767,-95.34219926321468,29.806441640280504,1.0890386499570954
2021-01-04,2021-01-11,210400,211000,48,201,4.0,-95.33214888345326,29.79709118922878,-95.34219926321468,29.806441640280504,1.4207055635336265
2021-01-04,2021-01-11,210400,220600,48,201,4.0,-95.36688015395994,29.841805130717702,-95.34219926321468,29.806441640280504,4.588841562204833
2021-01-04,2021-01-11,210400,221900,48,201,4.0,-95.34910391986152,29.8818680148654,-95.34219926321468,29.806441640280504,8.38758221226782
2021-01-04,2021-01-11,210400,230400,48,201,4.0,-95.32520075126693,29.830587675967912,-95.34219926321468,29.806441640280504,3.1406718799137523
2021-01-04,2021-01-11,210400,231700,48,201,4.0,-95.31985967156243,29.876120695170137,-95.34219926321468,29.806441640280504,8.019945862511747
2021-01-04,2021-01-11,210400,331700,48,201,4.0,-95.33244945820725,29.643417486952927,-95.34219926321468,29.806441640280504,18.095475698464607
2021-01-04,2021-01-11,210500,210500,48,201,23.0,-95.36039174237781,29.79525478820259,-95.34039174237782,29.81525478820259,2.9416608764542445
2021-01-04,2021-01-11,210500,210600,48,201,6.0,-95.36535987660318,29.807040425161116,-95.34039174237782,29.81525478820259,2.579675505558643
2021-01-04,2021-01-11,210500,210700,48,201,4.0,-95.35352079308406,29.806730618144694,-95.34039174237782,29.81525478820259,1.5822821334420942
2021-01-04,2021-01-11,210500,211000,48,201,4.0,-95.33214888345326,29.79709118922878,-95.34039174237782,29.81525478820259,2.16537580650763
2021-01-04,2021-01-11,210500,221200,48,201,4.0,-95.37403478726925,29.86459525749974,-95.34039174237782,29.81525478820259,6.362781097571414
2021-01-04,2021-01-11,210500,222200,48,201,4.0,-95.32365678946933,29.894006114669466,-95.34039174237782,29.81525478820259,8.87808896102621
2021-01-04,2021-01-11,210500,231300,48,201,4.0,-95.27165862621483,29.85769836312809,-95.34039174237782,29.81525478820259,8.140052439219069
2021-01-04,2021-01-11,210500,233701,48,201,6.0,-95.2474596499003,29.7356878968351,-95.34039174237782,29.81525478820259,12.591770385467393
2021-01-04,2021-01-11,210500,343200,48,201,4.0,-95.05536474937206,29.658115614955086,-95.34039174237782,29.81525478820259,32.61446563297249
2021-01-04,2021-01-11,210500,511600,48,201,9.0,-95.37704192276853,29.80301155870071,-95.34039174237782,29.81525478820259,3.794024217768876
2021-01-04,2021-01-11,210600,210600,48,201,4.0,-95.36535987660318,29.807040425161116,-95.34535987660318,29.827040425161115,2.9415148515981273
2021-01-04,2021-01-11,210600,232600,48,201,4.0,-95.24943242915597,29.783180127814624,-95.34535987660318,29.827040425161115,10.470893646327747
2021-01-04,2021-01-11,210800,210400,48,201,4.0,-95.36219926321468,29.786441640280504,-95.32508927948481,29.81438352529337,4.739767922829592
2021-01-04,2021-01-11,210800,210800,48,201,4.0,-95.34508927948481,29.79438352529337,-95.32508927948481,29.81438352529337,2.941671669762447
2021-01-04,2021-01-11,210800,220400,48,201,8.0,-95.36599835919098,29.833034413346038,-95.32508927948481,29.81438352529337,4.461995051603815
2021-01-04,2021-01-11,210800,251402,48,201,4.0,-95.20131205193138,30.073209686569882,-95.32508927948481,29.81438352529337,31.080211561075753
2021-01-04,2021-01-11,210900,210900,48,201,8.0,-95.33124261588128,29.804158522300767,-95.31124261588128,29.824158522300767,2.941550562527197
2021-01-04,2021-01-11,210900,211000,48,201,4.0,-95.33214888345326,29.79709118922878,-95.31124261588128,29.824158522300767,3.617561424115912
2021-01-04,2021-01-11,210900,331300,48,201,6.0,-95.37916571811081,29.64620155150449,-95.31124261588128,29.824158522300767,20.79181514034106
2021-01-04,2021-01-11,211000,211000,48,201,4.0,-95.33214888345326,29.79709118922878,-95.31214888345326,29.81709118922878,2.9416381261332614
2021-01-04,2021-01-11,211200,212400,48,201,4.0,-95.28462135414885,29.787511485285773,-95.3003735110632,29.81817343959775,3.724418976411337
2021-01-04,2021-01-11,211200,252800,48,201,4.0,-95.03319623219093,29.86200305739162,-95.3003735110632,29.81817343959775,26.27329374613274
2021-01-04,2021-01-11,211400,211400,48,201,8.0,-95.3281844317412,29.765855575808306,-95.30818443174121,29.785855575808306,2.942024948090547
2021-01-04,2021-01-11,211600,211400,48,201,4.0,-95.3281844317412,29.765855575808306,-95.2915924142803,29.800919314997106,5.256078547136651
2021-01-04,2021-01-11,211600,233600,48,201,4.0,-95.259500459925,29.75093230535312,-95.2915924142803,29.800919314997106,6.3508653705413805
2021-01-04,2021-01-11,211700,211700,48,201,4.0,-95.30463973134097,29.800229337643998,-95.28463973134097,29.820229337643998,2.941599246663615
2021-01-04,2021-01-11,211900,211900,48,201,12.0,-95.29950976465496,29.783816949955913,-95.27950976465496,29.803816949955912,2.9418025511243506
2021-01-04,2021-01-11,211900,212400,48,201,4.0,-95.28462135414885,29.787511485285773,-95.27950976465496,29.803816949955912,1.873791582589258
2021-01-04,2021-01-11,211900,222300,48,201,4.0,-95.34889743848643,29.896237960154107,-95.27950976465496,29.803816949955912,12.243946339161667
2021-01-04,2021-01-11,211900,231000,48,201,4.0,-95.27707190639502,29.840216866984427,-95.27950976465496,29.803816949955912,4.04178550176428
2021-01-04,2021-01-11,211900,334003,48,201,5.0,-95.23046992464847,29.605489832416282,-95.27950976465496,29.803816949955912,22.490438327607926
2021-01-04,2021-01-11,211900,533702,48,201,4.0,-95.4384414945309,29.918746426606305,-95.27950976465496,29.803816949955912,19.952773299380457
2021-01-04,2021-01-11,212300,210400,48,201,24.0,-95.36219926321468,29.786441640280504,-95.33496487225383,29.79520173301338,2.806577453661844
2021-01-04,2021-01-11,212300,210500,48,201,9.0,-95.36039174237781,29.79525478820259,-95.33496487225383,29.79520173301338,2.4583722780559865
2021-01-04,2021-01-11,212300,210600,48,201,4.0,-95.36535987660318,29.807040425161116,-95.33496487225383,29.79520173301338,3.2182475012411937
2021-01-04,2021-01-11,212300,210800,48,201,13.0,-95.34508927948481,29.79438352529337,-95.33496487225383,29.79520173301338,0.9830627577686082
2021-01-04,2021-01-11,212300,211000,48,201,4.0,-95.33214888345326,29.79709118922878,-95.33496487225383,29.79520173301338,0.34349860784919134
2021-01-04,2021-01-11,212300,212300,48,201,32.0,-95.35496487225383,29.77520173301338,-95.33496487225383,29.79520173301338,2.941909236789898
2021-01-04,2021-01-11,212300,231900,48,201,4.0,-95.2789528133655,29.882440029941225,-95.33496487225383,29.79520173301338,11.082293392536013
2021-01-04,2021-01-11,212300,233600,48,201,4.0,-95.259500459925,29.75093230535312,-95.33496487225383,29.79520173301338,8.79422498468782
2021-01-04,2021-01-11,212300,252500,48,201,5.0,-95.12520681405454,29.762548924008605,-95.33496487225383,29.79520173301338,20.60390499930527
2021-01-04,2021-01-11,212300,311300,48,201,4.0,-95.29457040560914,29.709731287175742,-95.33496487225383,29.79520173301338,10.248280466548778
2021-01-04,2021-01-11,212300,530300,48,201,4.0,-95.38878982303882,29.817525961047057,-95.33496487225383,29.79520173301338,5.761888201991402
2021-01-04,2021-01-11,212300,530400,48,201,4.0,-95.3879777040064,29.82612305451284,-95.33496487225383,29.79520173301338,6.165302450434717
2021-01-04,2021-01-11,212300,534002,48,201,4.0,-95.50266266990802,29.914595821786016,-95.33496487225383,29.79520173301338,20.92202214312679
2021-01-04,2021-01-11,212300,553403,48,201,4.0,-95.46346448131563,30.057674755690808,-95.33496487225383,29.79520173301338,31.63056788761557
2021-01-04,2021-01-11,212400,211900,48,201,12.0,-95.29950976465496,29.783816949955913,-95.26462135414886,29.807511485285772,4.275111210045488
2021-01-04,2021-01-11,212400,212400,48,201,4.0,-95.28462135414885,29.787511485285773,-95.26462135414886,29.807511485285772,2.941756793209277
2021-01-04,2021-01-11,220400,231100,48,201,4.0,-95.25255521107573,29.828956826520958,-95.34599835919099,29.853034413346037,9.416485968002107
2021-01-04,2021-01-11,220400,422701,48,201,4.0,-95.4999726925577,29.697375335487468,-95.34599835919099,29.853034413346037,22.790929678583502
2021-01-04,2021-01-11,220400,554501,48,201,4.0,-95.66331184573829,30.011614389737982,-95.34599835919099,29.853034413346037,35.32205106073844
2021-01-04,2021-01-11,220500,220400,48,201,4.0,-95.36599835919098,29.833034413346038,-95.36146449708586,29.856206212409543,2.605689328660099
2021-01-04,2021-01-11,220500,220500,48,201,4.0,-95.38146449708586,29.836206212409543,-95.36146449708586,29.856206212409543,2.941153301529151
2021-01-04,2021-01-11,220500,220600,48,201,8.0,-95.36688015395994,29.841805130717702,-95.36146449708586,29.856206212409543,1.6799495056424303
2021-01-04,2021-01-11,220500,220900,48,201,4.0,-95.33763747360625,29.848840790875023,-95.36146449708586,29.856206212409543,2.4428509323966976
2021-01-04,2021-01-11,220500,230100,48,201,4.0,-95.33001773553856,29.81406204639238,-95.36146449708586,29.856206212409543,5.573249357570588
2021-01-04,2021-01-11,220500,320601,48,201,4.0,-95.26221692910687,29.6840571517231,-95.36146449708586,29.856206212409543,21.360310227570668
2021-01-04,2021-01-11,220500,521800,48,201,4.0,-95.55479036867787,29.850243637443846,-95.36146449708586,29.856206212409543,18.692369392969578
2021-01-04,2021-01-11,220500,530300,48,201,4.0,-95.38878982303882,29.817525961047057,-95.36146449708586,29.856206212409543,5.03569798575317
2021-01-04,2021-01-11,220500,555600,48,201,4.0,-95.73228534428068,30.058781335896033,-95.36146449708586,29.856206212409543,42.255125640927155
2021-01-04,2021-01-11,220600,220200,48,201,6.0,-95.36493694980507,29.81655605029524,-95.34688015395994,29.861805130717702,5.310733061061723
2021-01-04,2021-01-11,220600,220300,48,201,4.0,-95.36565876993181,29.82423685457451,-95.34688015395994,29.861805130717702,4.542658739638891
2021-01-04,2021-01-11,220600,220400,48,201,14.0,-95.36599835919098,29.833034413346038,-95.34688015395994,29.861805130717702,3.6856883240431144
2021-01-04,2021-01-11,220600,220600,48,201,13.0,-95.36688015395994,29.841805130717702,-95.34688015395994,29.861805130717702,2.94108386526989
2021-01-04,2021-01-11,220600,221100,48,201,4.0,-95.35623267076588,29.859871517115696,-95.34688015395994,29.861805130717702,0.928718556981883
2021-01-04,2021-01-11,220600,230400,48,201,4.0,-95.32520075126693,29.830587675967912,-95.34688015395994,29.861805130717702,4.045203300759855
2021-01-04,2021-01-11,220600,230500,48,201,4.0,-95.32871841838849,29.848549831231207,-95.34688015395994,29.861805130717702,2.2888104595902705
2021-01-04,2021-01-11,220600,230600,48,201,5.0,-95.3092658042534,29.844872283241784,-95.34688015395994,29.861805130717702,4.090650191966974
2021-01-04,2021-01-11,220600,230800,48,201,4.0,-95.29372358667085,29.839827323928695,-95.34688015395994,29.861805130717702,5.685000588301798
2021-01-04,2021-01-11,220600,230900,48,201,4.0,-95.28097590593167,29.817866387035284,-95.34688015395994,29.861805130717702,8.017943734083623
2021-01-04,2021-01-11,220600,320602,48,201,4.0,-95.25845676608841,29.67799741838303,-95.34688015395994,29.861805130717702,22.096544458175313
2021-01-04,2021-01-11,220600,451800,48,201,4.0,-95.63125297047803,29.720261203136324,-95.34688015395994,29.861805130717702,31.657077323411784
2021-01-04,2021-01-11,220600,533701,48,201,4.0,-95.43095915471973,29.928606008981205,-95.34688015395994,29.861805130717702,10.990140013063868
2021-01-04,2021-01-11,220600,553700,48,201,4.0,-95.51005988042677,30.017556079247772,-95.34688015395994,29.861805130717702,23.372623444019805
2021-01-04,2021-01-11,220800,220800,48,201,4.0,-95.33870373924574,29.830846903970553,-95.31870373924575,29.850846903970552,2.94121975717407
2021-01-04,2021-01-11,220800,230200,48,201,9.0,-95.3056457403535,29.819548549913243,-95.31870373924575,29.850846903970552,3.691808582433318
2021-01-04,2021-01-11,220800,250500,48,201,4.0,-95.1961732193427,29.99311732149243,-95.31870373924575,29.850846903970552,19.715715820741792
2021-01-04,2021-01-11,221000,220900,48,201,4.0,-95.33763747360625,29.848840790875023,-95.32467489138051,29.87970113525277,3.642925966067255
2021-01-04,2021-01-11,221000,222100,48,201,4.0,-95.33485200816477,29.87952892562481,-95.32467489138051,29.87970113525277,0.9833204809610361
2021-01-04,2021-01-11,221000,222300,48,201,4.0,-95.34889743848643,29.896237960154107,-95.32467489138051,29.87970113525277,2.9723410279442755
2021-01-04,2021-01-11,221200,210600,48,201,4.0,-95.36535987660318,29.807040425161116,-95.35403478726926,29.88459525749974,8.666320693749917
2021-01-04,2021-01-11,221200,220500,48,201,4.0,-95.38146449708586,29.836206212409543,-95.35403478726926,29.88459525749974,5.982956395004352
