date_range_start,date_range_end,Groceries_TRACTCE,Home_TRACTCE,STATEFP,COUNTYFP,Visitor_Count,Home_LON,Home_LAT,Groceries_LON,Groceries_LAT,Distance_Covered (km)
2021-01-18,2021-01-25,210400,210400,48,201,22.0,-95.36219926321468,29.786441640280504,-95.34219926321468,29.806441640280504,2.9417700439897794
2021-01-18,2021-01-25,210400,210600,48,201,4.0,-95.36535987660318,29.807040425161116,-95.34219926321468,29.806441640280504,2.2399822757285195
2021-01-18,2021-01-25,210400,210700,48,201,4.0,-95.35352079308406,29.806730618144694,-95.34219926321468,29.806441640280504,1.0949530295508854
2021-01-18,2021-01-25,210400,210800,48,201,4.0,-95.34508927948481,29.79438352529337,-95.34219926321468,29.806441640280504,1.3655213818537277
2021-01-18,2021-01-25,210400,211200,48,201,4.0,-95.3203735110632,29.79817343959775,-95.34219926321468,29.806441640280504,2.300502694477988
2021-01-18,2021-01-25,210400,212300,48,201,4.0,-95.35496487225383,29.77520173301338,-95.34219926321468,29.806441640280504,3.6763019816792566
2021-01-18,2021-01-25,210400,220600,48,201,4.0,-95.36688015395994,29.841805130717702,-95.34219926321468,29.806441640280504,4.588841562204833
2021-01-18,2021-01-25,210400,230400,48,201,4.0,-95.32520075126693,29.830587675967912,-95.34219926321468,29.806441640280504,3.1406718799137523
2021-01-18,2021-01-25,210500,210400,48,201,9.0,-95.36219926321468,29.786441640280504,-95.34039174237782,29.81525478820259,3.8270173798531393
2021-01-18,2021-01-25,210500,210500,48,201,24.0,-95.36039174237781,29.79525478820259,-95.34039174237782,29.81525478820259,2.9416608764542445
2021-01-18,2021-01-25,210500,210700,48,201,4.0,-95.35352079308406,29.806730618144694,-95.34039174237782,29.81525478820259,1.5822821334420942
2021-01-18,2021-01-25,210500,211000,48,201,5.0,-95.33214888345326,29.79709118922878,-95.34039174237782,29.81525478820259,2.16537580650763
2021-01-18,2021-01-25,210500,220200,48,201,8.0,-95.36493694980507,29.81655605029524,-95.34039174237782,29.81525478820259,2.377015329324213
2021-01-18,2021-01-25,210500,220400,48,201,4.0,-95.36599835919098,29.833034413346038,-95.34039174237782,29.81525478820259,3.1638710227077422
2021-01-18,2021-01-25,210500,222800,48,201,4.0,-95.36626410398357,29.918118924961256,-95.34039174237782,29.81525478820259,11.673282332016834
2021-01-18,2021-01-25,210500,231400,48,201,4.0,-95.28578944492327,29.864834811625474,-95.34039174237782,29.81525478820259,7.619048948849034
2021-01-18,2021-01-25,210500,532600,48,201,4.0,-95.4862871801994,29.891851373547375,-95.34039174237782,29.81525478820259,16.45699802029611
2021-01-18,2021-01-25,210600,341400,48,201,4.0,-95.06341872396571,29.58829944147005,-95.34535987660318,29.827040425161115,38.00901943614725
2021-01-18,2021-01-25,210600,533701,48,201,4.0,-95.43095915471973,29.928606008981205,-95.34535987660318,29.827040425161115,13.969117481226917
2021-01-18,2021-01-25,210700,250702,48,201,4.0,-95.17840119071941,30.003262186018837,-95.33352079308406,29.826730618144694,24.643939037571613
2021-01-18,2021-01-25,210800,210800,48,201,4.0,-95.34508927948481,29.79438352529337,-95.32508927948481,29.81438352529337,2.941671669762447
2021-01-18,2021-01-25,210800,211200,48,201,4.0,-95.3203735110632,29.79817343959775,-95.32508927948481,29.81438352529337,1.8538049791780273
2021-01-18,2021-01-25,210900,210900,48,201,4.0,-95.33124261588128,29.804158522300767,-95.31124261588128,29.824158522300767,2.941550562527197
2021-01-18,2021-01-25,210900,211000,48,201,4.0,-95.33214888345326,29.79709118922878,-95.31124261588128,29.824158522300767,3.617561424115912
2021-01-18,2021-01-25,210900,231400,48,201,4.0,-95.28578944492327,29.864834811625474,-95.31124261588128,29.824158522300767,5.136228989111935
2021-01-18,2021-01-25,210900,323400,48,201,4.0,-95.19955543031553,29.676607127634018,-95.31124261588128,29.824158522300767,19.601543404070974
2021-01-18,2021-01-25,210900,331300,48,201,4.0,-95.37916571811081,29.64620155150449,-95.31124261588128,29.824158522300767,20.79181514034106
2021-01-18,2021-01-25,211000,210500,48,201,4.0,-95.36039174237781,29.79525478820259,-95.31214888345326,29.81709118922878,5.2545231128065
2021-01-18,2021-01-25,211000,211000,48,201,5.0,-95.33214888345326,29.79709118922878,-95.31214888345326,29.81709118922878,2.9416381261332614
2021-01-18,2021-01-25,211000,211200,48,201,4.0,-95.3203735110632,29.79817343959775,-95.31214888345326,29.81709118922878,2.2426881892342774
2021-01-18,2021-01-25,211000,211700,48,201,4.0,-95.30463973134097,29.800229337643998,-95.31214888345326,29.81709118922878,2.005137272587104
2021-01-18,2021-01-25,211200,211200,48,201,4.0,-95.3203735110632,29.79817343959775,-95.3003735110632,29.81817343959775,2.941624718148993
2021-01-18,2021-01-25,211200,231300,48,201,4.0,-95.27165862621483,29.85769836312809,-95.3003735110632,29.81817343959775,5.186242187935097
2021-01-18,2021-01-25,211400,211400,48,201,4.0,-95.3281844317412,29.765855575808306,-95.30818443174121,29.785855575808306,2.942024948090547
2021-01-18,2021-01-25,211400,230900,48,201,5.0,-95.28097590593167,29.817866387035284,-95.30818443174121,29.785855575808306,4.417034097792457
2021-01-18,2021-01-25,211600,211900,48,201,4.0,-95.29950976465496,29.783816949955913,-95.2915924142803,29.800919314997106,2.0444976155120727
2021-01-18,2021-01-25,211700,211600,48,201,4.0,-95.3115924142803,29.780919314997107,-95.28463973134097,29.820229337643998,5.077160200800927
