date_range_start,date_range_end,Groceries_TRACTCE,Home_TRACTCE,STATEFP,COUNTYFP,Visitor_Count,Home_LON,Home_LAT,Groceries_LON,Groceries_LAT,Distance_Covered (km)
2021-03-08,2021-03-15,210400,210400,48,201,4.0,-95.36219926321468,29.786441640280504,-95.34219926321468,29.806441640280504,2.9417700439897794
2021-03-08,2021-03-15,210400,211700,48,201,4.0,-95.30463973134097,29.800229337643998,-95.34219926321468,29.806441640280504,3.695825131316218
2021-03-08,2021-03-15,210500,210400,48,201,16.0,-95.36219926321468,29.786441640280504,-95.34039174237782,29.81525478820259,3.8270173798531393
2021-03-08,2021-03-15,210500,210500,48,201,20.0,-95.36039174237781,29.79525478820259,-95.34039174237782,29.81525478820259,2.9416608764542445
2021-03-08,2021-03-15,210500,210600,48,201,4.0,-95.36535987660318,29.807040425161116,-95.34039174237782,29.81525478820259,2.579675505558643
2021-03-08,2021-03-15,210500,210700,48,201,4.0,-95.35352079308406,29.806730618144694,-95.34039174237782,29.81525478820259,1.5822821334420942
2021-03-08,2021-03-15,210500,212300,48,201,8.0,-95.35496487225383,29.77520173301338,-95.34039174237782,29.81525478820259,4.658049693293142
2021-03-08,2021-03-15,210500,220400,48,201,5.0,-95.36599835919098,29.833034413346038,-95.34039174237782,29.81525478820259,3.1638710227077422
2021-03-08,2021-03-15,210500,220500,48,201,4.0,-95.38146449708586,29.836206212409543,-95.34039174237782,29.81525478820259,4.599305462018332
2021-03-08,2021-03-15,210500,221100,48,201,4.0,-95.35623267076588,29.859871517115696,-95.34039174237782,29.81525478820259,5.177273288824542
2021-03-08,2021-03-15,210500,221200,48,201,4.0,-95.37403478726925,29.86459525749974,-95.34039174237782,29.81525478820259,6.362781097571414
2021-03-08,2021-03-15,210500,221800,48,201,4.0,-95.36110160668426,29.882439807436544,-95.34039174237782,29.81525478820259,7.711647487849327
2021-03-08,2021-03-15,210500,222900,48,201,4.0,-95.34481880296913,29.914380757718657,-95.34039174237782,29.81525478820259,10.996452134961475
2021-03-08,2021-03-15,210500,223001,48,201,4.0,-95.31911983946277,29.912330166596842,-95.34039174237782,29.81525478820259,10.95533104991899
2021-03-08,2021-03-15,210500,231100,48,201,4.0,-95.25255521107573,29.828956826520958,-95.34039174237782,29.81525478820259,8.62488584471381
2021-03-08,2021-03-15,210500,232600,48,201,4.0,-95.24943242915597,29.783180127814624,-95.34039174237782,29.81525478820259,9.485491663047465
2021-03-08,2021-03-15,210500,233200,48,201,4.0,-95.19213609393428,29.779685438481113,-95.34039174237782,29.81525478820259,14.865992821422457
